,coadd_object_id,ra,dec,z,err_z,flag_des,survey,flag_survey,mag_auto_g_dered,mag_auto_r_dered,mag_auto_i_dered,mag_auto_z_dered,mag_auto_y_dered,magerr_auto_g,magerr_auto_r,magerr_auto_i,magerr_auto_z,magerr_auto_y
2446,956423418,333.929471,0.560348,0.5582,99.0,3,VVDS,3.0,23.041227340698242,21.29088592529297,20.52758026123047,20.18733024597168,20.097883224487305,0.06604775041341782,0.017672032117843628,0.014321882277727127,0.019802000373601913,0.05920788645744324
3406,1284564522,37.056344,-4.519106,0.5264,99.0,4,VVDS,4.0,23.862642288208008,22.963327407836914,22.642475128173828,22.669937133789062,22.459644317626953,0.1265324354171753,0.07141274213790894,0.0872192457318306,0.18554629385471344,0.3281309902667999
3789,954473264,333.554247,-0.166265,0.5311,99.0,3,VVDS,3.0,22.807785034179688,21.778003692626953,21.48900604248047,21.342479705810547,20.863826751708984,0.06613726913928986,0.031728774309158325,0.040141720324754715,0.06989673525094986,0.1723557561635971
2404,955052332,333.468144,0.474028,0.4505,99.0,4,VVDS,4.0,22.367216110229492,20.91478729248047,20.351877212524414,20.02826499938965,19.943387985229492,0.04475301131606102,0.01579023338854313,0.013796700164675713,0.018794666975736618,0.05820825323462486
4522,955038427,333.521635,0.606489,0.9255,99.0,3,VVDS,3.0,24.73499298095703,23.537750244140625,22.29937171936035,21.741146087646484,21.4644832611084,0.24533316493034363,0.11006949841976166,0.054503098130226135,0.06393370777368546,0.15818271040916443
2579,958071846,334.891401,0.943796,0.7029,99.0,3,VVDS,3.0,23.697311401367188,22.594717025756836,22.035720825195312,21.823715209960938,22.585874557495117,0.12141835689544678,0.05716246739029884,0.05370665714144707,0.08166439831256866,0.555539608001709
1055,956246898,334.153331,1.025791,0.3078,99.0,3,VVDS,3.0,23.15208625793457,22.005733489990234,21.650590896606445,21.358905792236328,21.32366943359375,0.060839440673589706,0.028432520106434822,0.03196345269680023,0.04884650185704231,0.14800304174423218
848,958144146,335.059383,0.264302,0.7537,99.0,4,VVDS,4.0,24.024063110351562,22.02777862548828,21.061792373657227,20.648317337036133,20.651140213012695,0.1366015076637268,0.03031221777200699,0.018597064539790154,0.024465005844831467,0.10196423530578613
4907,1278933226,36.768429,-4.406613,0.2646,99.0,4,VVDS,4.0,21.4971866607666,20.626798629760742,20.287641525268555,20.12665557861328,19.959861755371094,0.016880104318261147,0.009744646959006786,0.012360459193587303,0.023788651451468468,0.042082224041223526
3757,953849258,333.90457,1.115484,0.0927,99.0,3,VVDS,3.0,21.81151580810547,21.38773536682129,21.215425491333008,21.075788497924805,21.537097930908203,0.02369449846446514,0.022622236981987953,0.029318930581212044,0.05318839102983475,0.23628124594688416
1294,958202377,335.01468,-0.289953,0.6338,99.0,3,VVDS,3.0,22.512022018432617,21.787809371948242,21.440004348754883,21.28515625,20.996179580688477,0.03799382597208023,0.025443576276302338,0.02759116142988205,0.047233983874320984,0.12962760031223297
4217,955493104,334.263638,0.069327,0.3974,99.0,4,VVDS,4.0,22.634191513061523,21.78923988342285,21.607101440429688,21.342138290405273,21.71810531616211,0.03963613510131836,0.025598030537366867,0.03235972300171852,0.046493977308273315,0.2502816617488861
2488,958079849,334.711455,0.867099,0.8423,99.0,3,VVDS,3.0,25.560077667236328,22.789432525634766,21.508092880249023,20.905656814575195,20.959863662719727,0.7757286429405212,0.08517373353242874,0.03994825854897499,0.041021399199962616,0.1463010311126709
3105,1278931746,36.853062,-4.389397,0.8434,99.0,4,VVDS,4.0,25.246877670288086,23.392351150512695,22.281522750854492,21.803001403808594,21.549571990966797,0.4082218110561371,0.09411239624023438,0.05561669170856476,0.07266724854707718,0.16425861418247223
5918,1278915869,36.347337,-4.210185,0.5261,99.0,4,VVDS,4.0,23.40161895751953,22.441133499145508,22.124238967895508,22.280628204345703,18.338438034057617,0.07353601604700089,0.03901132941246033,0.05258651077747345,0.10986509919166565,0.007854956202208996
5165,1278948277,36.361293,-4.57175,0.3116,99.0,4,VVDS,4.0,22.763612747192383,21.801406860351562,21.58135986328125,21.337921142578125,21.426345825195312,0.0518554225564003,0.02704443596303463,0.04018653184175491,0.05555598810315132,0.16530507802963257
4517,958095740,335.217726,0.710659,0.2821,99.0,3,VVDS,3.0,20.45644187927246,19.112003326416016,18.59791374206543,18.298812866210938,18.138721466064453,0.010527564212679863,0.004113920032978058,0.003979761619120836,0.0051105692982673645,0.01968374475836754
1720,953841024,333.695906,1.188667,0.9457,99.0,3,VVDS,3.0,27.03825569152832,24.034982681274414,22.485729217529297,21.696706771850586,21.74741554260254,2.2679638862609863,0.2008918970823288,0.07405371963977814,0.07046159356832504,0.21600341796875
1112,954459569,333.599765,-0.02294,0.4454,99.0,3,VVDS,3.0,23.284788131713867,21.370685577392578,20.69215965270996,20.296255111694336,20.12822151184082,0.11354381591081619,0.024648718535900116,0.019335906952619553,0.025442438200116158,0.0653979480266571
4092,955474234,334.508047,0.266256,0.0875,99.0,4,VVDS,4.0,21.12504768371582,20.67974853515625,20.477624893188477,20.356130599975586,20.359130859375,0.013610164634883404,0.01259538996964693,0.015397978946566582,0.02819444052875042,0.09003747999668121
776,957417387,335.2679,1.126969,0.3286,99.0,3,VVDS,3.0,21.558595657348633,20.01251792907715,19.495861053466797,19.184696197509766,19.11374282836914,0.026547010987997055,0.008531796745955944,0.007945236749947071,0.012340058572590351,0.033003054559230804
5992,1278947302,36.873958,-4.561365,0.3062,99.0,4,VVDS,4.0,22.762834548950195,21.416200637817383,20.985429763793945,20.645015716552734,20.669307708740234,0.04612861946225166,0.017969826236367226,0.021456405520439148,0.029438169673085213,0.07949473708868027
183,1278945767,36.44645,-4.543538,0.7681,99.0,3,VVDS,3.0,24.688844680786133,23.942855834960938,22.89990997314453,23.385135650634766,22.36418914794922,0.1769876331090927,0.11583281308412552,0.08020197600126266,0.24842295050621033,0.2698201537132263
2388,958077821,334.725598,0.886882,0.2545,99.0,4,VVDS,4.0,22.160194396972656,21.624542236328125,21.36136245727539,21.346027374267578,21.229534149169922,0.030040359124541283,0.02449704520404339,0.028982477262616158,0.053442541509866714,0.17284466326236725
4328,955053462,333.653154,0.46485,0.8217,99.0,3,VVDS,3.0,23.00166893005371,22.632959365844727,22.194175720214844,21.910385131835938,22.582040786743164,0.05707184970378876,0.053724247962236404,0.05563699081540108,0.08381768316030502,0.513434648513794
4291,956432834,334.213553,0.470747,0.4287,99.0,4,VVDS,4.0,23.083118438720703,22.285634994506836,22.04745864868164,22.026504516601562,22.062393188476562,0.0602339543402195,0.03735889494419098,0.04629029706120491,0.09118541330099106,0.29845133423805237
3459,1278935293,36.481787,-4.430199,0.8776,99.0,3,VVDS,3.0,24.792402267456055,23.58330726623535,22.663022994995117,22.189027786254883,22.275850296020508,0.3017272353172302,0.13133296370506287,0.09438757598400116,0.13348717987537384,0.3482664227485657
3014,1279113347,36.58232,-4.755552,0.1809,99.0,4,VVDS,4.0,20.944316864013672,20.5003604888916,20.231945037841797,20.185815811157227,20.279193878173828,0.009949290193617344,0.008724222891032696,0.01094262208789587,0.02186577208340168,0.05554293096065521
734,960321507,335.446236,0.360309,0.652,99.0,3,VVDS,3.0,20.673826217651367,19.64749526977539,19.267431259155273,18.9776611328125,18.955705642700195,0.0162443146109581,0.00840804260224104,0.00859389454126358,0.012322680093348026,0.042043767869472504
2858,1278904235,36.41091,-4.081452,0.5361,99.0,4,VVDS,4.0,23.928646087646484,23.350427627563477,23.106586456298828,23.221960067749023,22.524564743041992,0.09012003242969513,0.0708516463637352,0.09113209694623947,0.20183174312114716,0.2668610215187073
6030,1278947712,36.621732,-4.566468,0.2255,99.0,4,VVDS,4.0,22.044740676879883,21.609617233276367,21.410106658935547,21.306705474853516,21.351276397705078,0.028995199128985405,0.025091644376516342,0.03766845166683197,0.06537006050348282,0.1760246753692627
1168,955878704,333.949749,-0.484621,0.6148,99.0,4,VVDS,4.0,23.33924674987793,22.55124855041504,22.241453170776367,22.087181091308594,22.1889705657959,0.09106146544218063,0.05546780303120613,0.061990637332201004,0.09798704832792282,0.39121368527412415
1630,958173137,334.74098,-0.009733,0.7639,99.0,3,VVDS,3.0,25.634746551513672,22.513158798217773,21.245609283447266,20.651948928833008,20.81199836730957,0.9098933935165405,0.06221577152609825,0.02877366729080677,0.03252243623137474,0.15103550255298615
2770,1278935462,36.885587,-4.432217,0.217,99.0,3,VVDS,3.0,22.921512603759766,22.352005004882812,22.149242401123047,21.785402297973633,22.3319091796875,0.07711101323366165,0.06398749351501465,0.08187510073184967,0.12295296788215637,0.4415005147457123
1606,955786452,334.560124,-0.290083,0.3449,99.0,4,VVDS,4.0,22.095123291015625,21.31399154663086,21.17818832397461,20.972379684448242,21.33696746826172,0.03113974630832672,0.0188576802611351,0.024739688262343407,0.03927632421255112,0.1902756243944168
3588,954489752,333.696026,-0.338543,0.2999,99.0,3,VVDS,3.0,20.96108627319336,19.71354103088379,19.215726852416992,18.889122009277344,18.852941513061523,0.016352446749806404,0.0064455438405275345,0.006191312801092863,0.008555318228900433,0.02890807017683983
4169,955489203,334.267763,0.109821,0.2962,99.0,3,VVDS,3.0,23.28108024597168,22.775007247924805,22.531553268432617,22.34511375427246,22.23969841003418,0.06967166811227798,0.0604727640748024,0.07297241687774658,0.11649394035339355,0.3983611762523651
3699,958185159,334.867648,-0.126153,0.3325,99.0,4,VVDS,4.0,22.98857307434082,22.013517379760742,21.674312591552734,21.402463912963867,21.31663703918457,0.05179698020219803,0.027188751846551895,0.029471062123775482,0.04739195480942726,0.17667162418365479
3184,1279117088,36.617059,-4.799979,0.3282,99.0,4,VVDS,4.0,21.27886199951172,20.45123291015625,20.18780517578125,19.970849990844727,19.950937271118164,0.017873581498861313,0.010980742983520031,0.01575697958469391,0.02396056428551674,0.0732153058052063
2439,955205740,334.539254,1.173415,0.7892,99.0,3,VVDS,3.0,23.971948623657227,22.71315574645996,21.855138778686523,21.507896423339844,21.556114196777344,0.18427585065364838,0.07527676224708557,0.051141683012247086,0.06977605819702148,0.20582392811775208
485,955476418,334.219182,0.237049,0.3309,99.0,3,VVDS,3.0,19.895355224609375,19.03839683532715,18.763336181640625,18.46770668029785,18.70155906677246,0.00844647828489542,0.005315341521054506,0.006214681081473827,0.008773167617619038,0.03821954503655434
2906,1279110166,36.469589,-4.721416,0.6794,99.0,4,VVDS,4.0,22.969419479370117,21.945270538330078,21.310302734375,21.000341415405273,20.900663375854492,0.06332765519618988,0.03096841648221016,0.030517930164933205,0.04596645012497902,0.10756733268499374
452,956431553,334.352481,0.479145,0.2837,99.0,4,VVDS,4.0,22.218608856201172,21.601665496826172,21.395687103271484,21.185928344726562,21.4096622467041,0.041016869246959686,0.03192560002207756,0.03985735401511192,0.07387713342905045,0.23305223882198334
4830,1278931971,36.690985,-4.392724,0.7086,99.0,4,VVDS,4.0,22.33417510986328,21.700590133666992,21.261255264282227,21.10089111328125,21.090559005737305,0.035095326602458954,0.023520853370428085,0.029309995472431183,0.050297435373067856,0.12411392480134964
2516,955045835,333.48135,0.535436,0.709,99.0,3,VVDS,3.0,23.281898498535156,22.368783950805664,21.894872665405273,21.741714477539062,21.90157699584961,0.07162154465913773,0.03960803896188736,0.039602212607860565,0.068757064640522,0.31347548961639404
3172,1279118442,36.637444,-4.812926,0.3948,99.0,4,VVDS,4.0,22.440956115722656,21.620527267456055,21.471738815307617,21.512187957763672,21.575626373291016,0.04699861630797386,0.028622223064303398,0.0455799475312233,0.08913131058216095,0.25495511293411255
4847,1278951214,36.479319,-4.606322,0.4825,99.0,3,VVDS,3.0,23.912912368774414,22.794559478759766,22.237022399902344,22.0495548248291,21.748178482055664,0.10844504833221436,0.05296993628144264,0.056080516427755356,0.09003554284572601,0.18122678995132446
3303,1278931205,36.553953,-4.384919,0.286,99.0,4,VVDS,4.0,20.847023010253906,20.297027587890625,20.168968200683594,20.0665225982666,19.96590232849121,0.01550146471709013,0.01194362249225378,0.017764683812856674,0.034844327718019485,0.08544129878282547
30,1278949313,36.915357,-4.582915,0.9923,99.0,3,VVDS,3.0,24.161787033081055,23.39130973815918,22.513341903686523,22.017093658447266,22.126375198364258,0.14903296530246735,0.10692743957042694,0.07829476147890091,0.10212689638137817,0.2574843764305115
789,960193441,335.422206,1.059758,0.2465,99.0,3,VVDS,3.0,20.05836296081543,19.016965866088867,18.575151443481445,18.327373504638672,18.25229263305664,0.007909965701401234,0.003766844281926751,0.004112345166504383,0.006008245516568422,0.022327974438667297
5626,1279113699,36.957305,-4.758864,0.8113,99.0,3,VVDS,3.0,24.137109756469727,23.23161506652832,22.378559112548828,22.045866012573242,21.994029998779297,0.15088337659835815,0.08722254633903503,0.06892400234937668,0.10319161415100098,0.26618194580078125
6101,958195729,334.876679,-0.227868,0.3063,99.0,4,VVDS,4.0,22.522960662841797,21.94342613220215,21.983461380004883,21.6025447845459,21.912776947021484,0.042254168540239334,0.03280847147107124,0.050329577177762985,0.0710599273443222,0.4308714270591736
1669,958135367,334.651541,0.347657,0.7247,99.0,3,VVDS,3.0,23.612327575683594,22.190723419189453,21.376663208007812,21.14564323425293,20.945125579833984,0.12864264845848083,0.04741683602333069,0.03618054836988449,0.05336121842265129,0.16673223674297333
5638,1278947182,36.643608,-4.559258,0.0705,99.0,3,VVDS,3.0,23.055967330932617,22.671756744384766,22.51193618774414,22.720666885375977,22.520090103149414,0.06413429975509644,0.05851397290825844,0.09079227596521378,0.21005846560001373,0.4521884024143219
2252,958103001,335.280662,0.645704,0.406,99.0,4,VVDS,4.0,23.29203224182129,22.39995765686035,22.3411922454834,22.200218200683594,22.742115020751953,0.0805918276309967,0.0454721562564373,0.06833100318908691,0.1328822821378708,0.687838077545166
1109,958308095,334.636212,-0.516632,0.5024,99.0,3,VVDS,3.0,23.499338150024414,22.02245330810547,21.48447036743164,21.123023986816406,20.874618530273438,0.1493206024169922,0.049275971949100494,0.045382797718048096,0.06331338733434677,0.18157725036144257
100,1278939672,36.970277,-4.480501,0.5331,99.0,3,VVDS,3.0,21.858509063720703,20.975427627563477,20.72101402282715,20.651601791381836,20.678586959838867,0.029828550294041634,0.017339453101158142,0.02437475137412548,0.04328945279121399,0.11158829182386398
4315,955469622,334.406823,0.314209,0.7842,99.0,3,VVDS,3.0,24.906518936157227,23.248199462890625,22.157127380371094,21.65999984741211,21.680227279663086,0.3617044985294342,0.10137268155813217,0.05671826750040054,0.0603925883769989,0.20272409915924072
3538,1278935490,36.45055,-4.432587,0.4454,99.0,3,VVDS,3.0,23.86482048034668,22.821765899658203,22.680795669555664,22.615636825561523,22.56825065612793,0.11044112592935562,0.05442862585186958,0.07955162227153778,0.1653217375278473,0.3561529815196991
3567,954361946,333.608162,-0.526017,0.5741,99.0,4,VVDS,4.0,23.177480697631836,22.526399612426758,22.239091873168945,22.84632110595703,22.723785400390625,0.0842130035161972,0.0593641996383667,0.06830821931362152,0.24130690097808838,0.5913994908332825
1443,954357609,333.65793,-0.486919,0.6929,99.0,4,VVDS,4.0,22.754169464111328,22.055055618286133,21.737638473510742,21.634557723999023,21.270917892456055,0.056926511228084564,0.038498781621456146,0.04357380047440529,0.07571911066770554,0.1939679980278015
2316,958064902,334.651276,1.008655,0.694,99.0,3,VVDS,3.0,22.96116065979004,22.276824951171875,21.88361167907715,21.88002586364746,21.892547607421875,0.09677799791097641,0.06700802594423294,0.0754956305027008,0.13726355135440826,0.42880457639694214
4214,956440820,334.465699,0.39471,0.2763,99.0,4,VVDS,4.0,21.134464263916016,20.52621841430664,20.40992546081543,20.269821166992188,20.338502883911133,0.018260421231389046,0.01375927310436964,0.018649078905582428,0.030434997752308846,0.11968141049146652
3154,1279106714,36.987793,-4.684448,0.4793,99.0,3,VVDS,3.0,21.491891860961914,19.96538734436035,19.404836654663086,19.008052825927734,18.860179901123047,0.028338251635432243,0.008792374283075333,0.008936895057559013,0.011776737868785858,0.028599612414836884
1083,956250951,334.512546,0.982689,0.1713,99.0,4,VVDS,4.0,19.786235809326172,19.039588928222656,18.71405029296875,18.48013687133789,18.39784049987793,0.007781791966408491,0.004806124605238438,0.00577234011143446,0.008993958123028278,0.02541966922581196
2117,958105625,334.797217,0.619224,0.3854,99.0,4,VVDS,4.0,23.06085205078125,22.4001522064209,22.441558837890625,21.670093536376953,20.926563262939453,0.08080346882343292,0.05964318662881851,0.09896267205476761,0.09667935222387314,0.16665112972259521
